board,company,title,location,url,source,ats,id,pay,benchmark
yourator,Gamania 橘子集團,[遊戲橘子]SRE 網站可靠性工程師,臺北市,https://www.yourator.co/companies/gamania/jobs/37206,yourator,sqlite,37206,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,GliaCloud,(FT) AI×事業開発ポジション（グローバル環境）(新卒/AI事業開発),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47335,yourator,sqlite,47335,"NT$ 45,000 - 55,000 (月薪)",market: no benchmark for this role family
yourator,GliaCloud,(FT) Business Management Associate (สำหรับนักศึกษาจบใหม่ / สาย AI & Business Development),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47333,yourator,sqlite,47333,面議（經常性薪資達4萬元）,market: no benchmark for this role family
yourator,GliaCloud,(FT) 비즈니스 매니지먼트 어소시에이트 (신입 / AI & BD 중심),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47336,yourator,sqlite,47336,"NT$ 45,000 - 55,000 (月薪)",market: no benchmark for this role family
yourator,GliaCloud,(Intern) AI×事業開発インターン募集,臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47289,yourator,sqlite,47289,NT$ 200 - 200 (時薪),market: interns typically NT$200-250/hour or a fixed monthly stipend
yourator,GliaCloud,(Intern) นักศึกษาฝึกงานฝ่ายบริหารธุรกิจ (เน้น AI & Business Development),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47285,yourator,sqlite,47285,NT$ 200 - 200 (時薪),market: interns typically NT$200-250/hour or a fixed monthly stipend
yourator,GliaCloud,(Intern) 비즈니스 매니저 인턴 채용 (AI & BD(영업 및 사업개발) 중심),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/47274,yourator,sqlite,47274,NT$ 200 - (時薪),market: interns typically NT$200-250/hour or a fixed monthly stipend
yourator,GliaCloud,Business Management Associate (New Grad / AI & BD Focus),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/46691,yourator,sqlite,46691,"NT$ 45,000 - 55,000 (月薪)",market: no benchmark for this role family
yourator,GliaCloud,Business Management Intern (AI & BD Focus),臺北市,https://www.yourator.co/companies/GliaCloud/jobs/46692,yourator,sqlite,46692,NT$ 200 - (時薪),market: interns typically NT$200-250/hour or a fixed monthly stipend
yourator,GoFreight,<You tell us> - GoFreight Engineering Team,臺北市,https://www.yourator.co/companies/HardCoreTechnology/jobs/35640,yourator,sqlite,35640,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Hour Loop 飛輪電商,【Taichung】Software Engineer (Full-stack),臺中市,https://www.yourator.co/companies/hourloop/jobs/41411,yourator,sqlite,41411,"NT$ 800,000 - 1,200,000 (年薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Hour Loop 飛輪電商,【Taichung】資深軟體工程師 Senior Software Engineer (Full-stack),臺中市,https://www.yourator.co/companies/hourloop/jobs/41513,yourator,sqlite,41513,"NT$ 1,200,000 - 1,800,000 (年薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Hour Loop 飛輪電商,【Taipei】Financial Analyst Assistant Intern,臺北市,https://www.yourator.co/companies/hourloop/jobs/42163,yourator,sqlite,42163,NT$ 200 - (時薪),"market: ~NT$60,000-90,000/month for analyst roles in Taipei"
yourator,Hour Loop 飛輪電商,【Taipei】Senior Software Engineer (Full-stack),臺北市,https://www.yourator.co/companies/hourloop/jobs/41512,yourator,sqlite,41512,"NT$ 1,200,000 - 1,800,000 (年薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Hour Loop 飛輪電商,【Taipei】Software Engineer (Full-stack),臺北市,https://www.yourator.co/companies/hourloop/jobs/41413,yourator,sqlite,41413,"NT$ 800,000 - 1,200,000 (年薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Impinj,Senior Hardware Test Engineer,新竹市,https://www.yourator.co/companies/Impinj/jobs/48102,yourator,sqlite,48102,"NT$ 1,700,000 - 1,785,003 (年薪)","market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Jubo 智齡科技,Junior Full-Stack Engineer 全端工程師_台北,新北市,https://www.yourator.co/companies/jubohealth/jobs/47892,yourator,sqlite,47892,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Jubo 智齡科技,MIS Engineer MIS資訊工程師,新北市,https://www.yourator.co/companies/jubohealth/jobs/36440,yourator,sqlite,36440,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
yourator,Jubo 智齡科技,Senior Full-Stack Engineer 資深全端工程師_台北,新北市,https://www.yourator.co/companies/jubohealth/jobs/47890,yourator,sqlite,47890,面議（經常性薪資達4萬元）,"market: ~NT$80,000-120,000/month for software engineers in Taipei"
