verdict,tier,company,title,location,url,source,ats,id,pay,pay_junk,benchmark,family,timing,intern_kind,watchlist,agency,oem,score,fit_pos,fit_neg,fit_margin,cv_variant,reasons
keep,A,Binance,Binance Accelerator Program - Research Data Scientist,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/ca44ee4e-392b-4745-9ad9-8e287f5a6d37,lever:binance,sqlite,ca44ee4e-392b-4745-9ad9-8e287f5a6d37,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,now_intern,other,1,0,0,115,0.4614,0.0129,0.5385,ai,"pos=0.461,neg=0.013,margin=0.538,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - AI Research Scientist (LLM Reasoning & Post-Training),"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/e7f93f9f-9e39-4a3f-87e3-4dea1efb79b1,lever:binance,sqlite,e7f93f9f-9e39-4a3f-87e3-4dea1efb79b1,not stated,0,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,now_intern,other,1,0,0,115,0.4336,0.011,0.5126,ai,"pos=0.434,neg=0.011,margin=0.513,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Research On Chain Data Analyst,"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/fb9d588a-e49e-4496-a464-9c6c5cc4ca46,lever:binance,sqlite,fb9d588a-e49e-4496-a464-9c6c5cc4ca46,not stated,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,now_intern,other,1,0,0,70,0.4105,0.0409,0.4597,en,"pos=0.410,neg=0.041,margin=0.460,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Applied Data Scientist,"Asia, Taiwan, Taipei, Vietnam, Ho Chi Minh, Japan, Tokyo, Thailand, Bangkok, Australia, Sydney",https://jobs.lever.co/binance/ae1a07c1-c971-403c-906b-79d8c16e4f2d,lever:binance,sqlite,ae1a07c1-c971-403c-906b-79d8c16e4f2d,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,now_intern,other,1,0,0,115,0.3906,0.0286,0.452,ai,"pos=0.391,neg=0.029,margin=0.452,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Data Scientist (LLM & Trading),"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/da139395-7bd1-4ede-a277-742bacecadcd,lever:binance,sqlite,da139395-7bd1-4ede-a277-742bacecadcd,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,now_intern,other,1,0,0,115,0.3706,0.0129,0.4476,ai,"pos=0.371,neg=0.013,margin=0.448,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Programme - LLM Data Scientist,"Asia, Taiwan, Taipei",https://jobs.lever.co/binance/e21ea35c-3cb2-479e-9d74-c8149441d9fb,lever:binance,sqlite,e21ea35c-3cb2-479e-9d74-c8149441d9fb,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,now_intern,other,1,0,0,115,0.3679,0.0137,0.4442,ai,"pos=0.368,neg=0.014,margin=0.444,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Blockchain Data Scientist (AI/LLM),"Taiwan, Taipei, UAE, Dubai, Bahrain, Manama, Australia, Sydney, Australia, Melbourne, Asia, Hong Kong, South East Asia, Australia, Brisbane",https://jobs.lever.co/binance/96e8326e-074f-4d1f-89c4-8ed1a6f96014,lever:binance,sqlite,96e8326e-074f-4d1f-89c4-8ed1a6f96014,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,now_intern,other,1,0,0,115,0.3561,0.0124,0.4337,ai,"pos=0.356,neg=0.012,margin=0.434,watchlist,intern_window"
keep,A,Binance,"Binance Accelerator Program - Data Scientist (KYB/KYC Ops), AI","Asia, Hong Kong, Taiwan, Taipei, South East Asia, Vietnam, Ho Chi Minh, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Thailand, Bangkok",https://jobs.lever.co/binance/1245204b-d029-4961-9819-bb6fc37d9b16,lever:binance,sqlite,1245204b-d029-4961-9819-bb6fc37d9b16,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,now_intern,other,1,0,0,115,0.3541,0.0132,0.4308,ai,"pos=0.354,neg=0.013,margin=0.431,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Data Scientist (User Growth),"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/90f277fe-fd32-4027-be91-960677df96b3,lever:binance,sqlite,90f277fe-fd32-4027-be91-960677df96b3,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,now_intern,other,1,0,0,115,0.3349,0.0129,0.4119,ai,"pos=0.335,neg=0.013,margin=0.412,watchlist,intern_window"
keep,A,Appier,Data Analyst Intern,"Taipei, Taiwan",https://job-boards.greenhouse.io/appier/jobs/7495834,,greenhouse,7495834,not stated,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,now_intern,other,1,0,0,70,0.3681,0.0835,0.3746,en,"pos=0.368,neg=0.084,margin=0.375,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Data Scientist (Recommendation/Square Community),"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/684ead60-5f7f-4ed9-bfc5-9f69c67af9a6,lever:binance,sqlite,684ead60-5f7f-4ed9-bfc5-9f69c67af9a6,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,now_intern,other,1,0,0,115,0.2798,0.0301,0.3398,ai,"pos=0.280,neg=0.030,margin=0.340,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Data Analyst,"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/f610850c-df60-4c64-9951-23ca130f58eb,lever:binance,sqlite,f610850c-df60-4c64-9951-23ca130f58eb,not stated,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,now_intern,other,1,0,0,70,0.2921,0.0462,0.3359,en,"pos=0.292,neg=0.046,margin=0.336,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - LLM Model Training & Data Processing,"Asia, Australia, Sydney, Australia, Melbourne, UAE, Dubai, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/cf2742fc-27f2-410c-a2be-afa32c771c01,lever:binance,sqlite,cf2742fc-27f2-410c-a2be-afa32c771c01,not stated,0,market: no benchmark for this role family,ml_research,now_intern,other,1,0,0,115,0.2192,0,0.3092,ai,"pos=0.219,neg=0.000,margin=0.309,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Quantitative Trading Strategy Algorithm,"Hong Kong, Taiwan, Taipei, Australia, Sydney",https://jobs.lever.co/binance/2c4cc156-f1bc-4bfd-b3f3-8b1505d4a5d4,lever:binance,sqlite,2c4cc156-f1bc-4bfd-b3f3-8b1505d4a5d4,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,now_intern,other,1,0,0,115,0.1949,0,0.2849,ai,"pos=0.195,neg=0.000,margin=0.285,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - Quantitative Trading Strategy Algorithm,Taipei,https://web3.career/binance-accelerator-program-quantitative-trading-strategy-algorithm-binance/154244,web3career,sqlite,154244,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,now_intern,other,1,0,0,115,0.1949,0,0.2849,ai,"pos=0.195,neg=0.000,margin=0.285,watchlist,intern_window"
keep,A,KPMG安侯建業聯合會計師事務所,【顧問部】虛擬資產法規實務研究實習生 (Virtual Asset Regulatory Research Intern)-317317,"信義區, 台北市, 台灣",https://www.cake.me/companies/KPMG/jobs/3be6655a-177c-4f05-a667-9ccec723c880-consultant-department-virtual-0816a6099b3f221a04e152706eba55,cake,sqlite,3be6655a-177c-4f05-a667-9ccec723c880-consultant-department-virtual-0816a6099b3f221a04e152706eba55,Hourly Wage TWD 196~0,0,market: interns typically NT$200-250/hour or a fixed monthly stipend,research,now_intern,other,0,0,0,70,0.2479,0.0056,0.2823,ai,"pos=0.248,neg=0.006,margin=0.282,intern_window"
keep,A,Binance,Binance Accelerator Program - Applied AI Agent Engineer (Top Talent Program),"Taiwan, Taipei, Hong Kong, Asia, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, New Zealand, Auckland, New Zealand, Wellington",https://jobs.lever.co/binance/303def79-701c-4b29-aceb-e07877a22d1d,lever:binance,sqlite,303def79-701c-4b29-aceb-e07877a22d1d,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1554,0.022,0.2234,en,"pos=0.155,neg=0.022,margin=0.223,watchlist,intern_window"
keep,A,Hour Loop 飛輪電商,【Taipei】Financial Analyst Assistant Intern,臺北市,https://www.yourator.co/companies/hourloop/jobs/42163,yourator,sqlite,42163,NT$ 200 - (時薪),0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,now_intern,other,0,0,0,70,0.2118,0.0524,0.1995,en,"pos=0.212,neg=0.052,margin=0.200,intern_window"
keep,A,聚典資訊 Ret[AI]ling Data,AI系統工程師-學生實習 AI System Engineer(Intern),"台北市, 台灣",https://www.cake.me/companies/ret-ai-ling-data/jobs/22b97f,cake,sqlite,22b97f,Hourly Wage TWD 200~250,0,market: interns typically NT$200-250/hour or a fixed monthly stipend,software,now_intern,other,0,0,0,70,0.1604,0.0086,0.1918,zh,"pos=0.160,neg=0.009,margin=0.192,intern_window"
keep,A,Binance,Binance Accelerator Program - Applied AI Agent Developer,"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/0b78f793-4313-4a2a-a4cb-8cbeb2bc7d7b,lever:binance,sqlite,0b78f793-4313-4a2a-a4cb-8cbeb2bc7d7b,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1519,0.0512,0.1907,en,"pos=0.152,neg=0.051,margin=0.191,watchlist,intern_window"
keep,A,Binance,Binance Accelerator Program - AI Agent Engineer,"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/439d6f0a-bf27-45b5-8cd2-0783d105bb7b,lever:binance,sqlite,439d6f0a-bf27-45b5-8cd2-0783d105bb7b,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1182,0.0075,0.1507,en,"pos=0.118,neg=0.007,margin=0.151,intern_window"
keep,A,Binance,Binance Accelerator Program - AI Agent Engineer,"Asia, Hong Kong, Taiwan, Taipei",https://jobs.lever.co/binance/53f4727b-89a8-4b19-8b1a-65781808c5dd,lever:binance,sqlite,53f4727b-89a8-4b19-8b1a-65781808c5dd,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1182,0.0075,0.1507,en,"pos=0.118,neg=0.007,margin=0.151,intern_window"
keep,A,Binance,"Binance Accelerator Program - AI Engineer, Dev Tools","Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/ba663e18-e640-4368-af28-7cfe051aab61,lever:binance,sqlite,ba663e18-e640-4368-af28-7cfe051aab61,not stated,0,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,now_intern,other,1,0,0,70,0.1038,0,0.1438,ai,"pos=0.104,neg=0.000,margin=0.144,intern_window"
keep,A,Binance,Binance Accelerator Program - AI Supportability Engineer,"Asia, Taiwan, Taipei",https://jobs.lever.co/binance/8cd93838-3c12-4386-8dc2-8dfe69873e27,lever:binance,sqlite,8cd93838-3c12-4386-8dc2-8dfe69873e27,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.0934,0,0.1334,en,"pos=0.093,neg=0.000,margin=0.133,intern_window"
keep,A,Binance,Binance Accelerator Program - Performance Engineer,"Asia, Taiwan, Taipei",https://jobs.lever.co/binance/12fb8c98-299b-4704-b1ce-d1a2c5325f64,lever:binance,sqlite,12fb8c98-299b-4704-b1ce-d1a2c5325f64,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.0895,0,0.1295,en,"pos=0.089,neg=0.000,margin=0.130,intern_window"
keep,A,Binance,Binance Accelerator Program -AI Agent Observability Engineer,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/10e9173b-7cef-402b-9223-ac61599f005c,lever:binance,sqlite,10e9173b-7cef-402b-9223-ac61599f005c,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1023,0.0133,0.129,en,"pos=0.102,neg=0.013,margin=0.129,intern_window"
keep,A,Binance,"Binance Accelerator Program - QA Engineer, Compliance (Java, SQL)","Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/118f0853-9095-41bd-bc2b-36742427ce4d,lever:binance,sqlite,118f0853-9095-41bd-bc2b-36742427ce4d,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.0864,0.0148,0.1116,en,"pos=0.086,neg=0.015,margin=0.112,intern_window"
keep,A,Binance,"Binance Accelerator Program - QA Engineer, Compliance (Java, SQL)","Asia, Taiwan, Taipei",https://jobs.lever.co/binance/5867e405-db64-4797-ae2b-34d8902212d2,lever:binance,sqlite,5867e405-db64-4797-ae2b-34d8902212d2,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.0864,0.0148,0.1116,en,"pos=0.086,neg=0.015,margin=0.112,intern_window"
keep,A,Binance,Binance Accelerator Program - Full Stack Engineer (AI),"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/43c20b4a-fbe2-4b1d-9c0b-7cdbe2bb2aac,lever:binance,sqlite,43c20b4a-fbe2-4b1d-9c0b-7cdbe2bb2aac,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",software,now_intern,other,1,0,0,70,0.1023,0.0477,0.0946,en,"pos=0.102,neg=0.048,margin=0.095,intern_window"
keep,A,Binance,Pioneer Talent Program - Research Data Scientist,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/efa6ff12-8332-4e08-b587-e88f7ea68177,lever:binance,sqlite,efa6ff12-8332-4e08-b587-e88f7ea68177,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,1,0,0,85,0.5111,0.0159,0.5452,ai,"pos=0.511,neg=0.016,margin=0.545,watchlist"
keep,A,Binance,Data Scientist（LLM）,"Taiwan, Taipei, Hong Kong, Asia",https://jobs.lever.co/binance/b44b5f08-7cfd-48bd-b2a1-03b6ffb987c7,lever:binance,sqlite,b44b5f08-7cfd-48bd-b2a1-03b6ffb987c7,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,ft,,1,0,0,85,0.5136,0.0221,0.5415,ai,"pos=0.514,neg=0.022,margin=0.541,watchlist"
keep,A,Binance,LLM Applied Data Scientist (RAG/ NLP),"Taiwan, Taipei, Hong Kong, Australia, Brisbane",https://jobs.lever.co/binance/834478e8-854c-40d0-8093-7bc0a5e080d5,lever:binance,sqlite,834478e8-854c-40d0-8093-7bc0a5e080d5,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,ft,,1,0,0,85,0.4967,0.04,0.5067,ai,"pos=0.497,neg=0.040,margin=0.507,watchlist"
keep,A,Appier,Research Scientist (Generative & Agentic AI),"Taipei, Taiwan",https://job-boards.greenhouse.io/appier/jobs/8076142,,greenhouse,8076142,not stated,0,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,,1,0,0,85,0.4957,0.0468,0.499,ai,"pos=0.496,neg=0.047,margin=0.499,watchlist"
keep,A,WorldQuant,Data Scientist,"台北市, 台灣",https://www.cake.me/companies/WorldQuant/jobs/data-scientist-958e01,cake,sqlite,data-scientist-958e01,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,1,0,0,90,0.4564,0.0208,0.4856,ai,"pos=0.456,neg=0.021,margin=0.486,watchlist"
keep,A,WorldQuant,Data Scientist,Taipei,https://job-boards.greenhouse.io/worldquant/jobs/4069485006,,greenhouse,4069485006,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,1,0,0,85,0.4564,0.0208,0.4856,ai,"pos=0.456,neg=0.021,margin=0.486,watchlist"
keep,A,SWAG,Data Scientist / 資料科學家,"台北市, 台灣",https://www.cake.me/companies/swag/jobs/senior-data-scientist-7f978b,cake,cake,senior-data-scientist-7f978b,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,75,0.4893,0.0202,0.469,ai,"pos=0.489,neg=0.020,margin=0.469"
keep,A,Appier,"Data Scientist, Analytics","Taipei, Taiwan",https://job-boards.greenhouse.io/appier/jobs/1501726,,greenhouse,1501726,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,1,0,0,85,0.4403,0.0508,0.4395,ai,"pos=0.440,neg=0.051,margin=0.440,watchlist"
keep,A,Binance,Data Scientist (Search & Recommendation),"Asia, Taiwan, Taipei, Australia, Sydney, Ireland, Dublin, Thailand, Bangkok, Japan, Tokyo, Hong Kong",https://jobs.lever.co/binance/f38e2764-fd2f-4030-8a0c-cde213134027,lever:binance,sqlite,f38e2764-fd2f-4030-8a0c-cde213134027,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,1,0,0,85,0.4288,0.0436,0.4352,ai,"pos=0.429,neg=0.044,margin=0.435,watchlist"
keep,A,Binance,Research Scientist - LLM Foundation Models,"Taiwan, Taipei, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Thailand, Bangkok, South East Asia, Vietnam, Ho Chi Minh, Hong Kong, Asia, New Zealand, Auckland, New Zealand, Wellington",https://jobs.lever.co/binance/61081858-6041-489c-8e6a-cf9e7a604060,lever:binance,sqlite,61081858-6041-489c-8e6a-cf9e7a604060,not stated,0,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,,1,0,0,85,0.4275,0.0429,0.4346,ai,"pos=0.427,neg=0.043,margin=0.435,watchlist"
keep,A,Binance,LLM Data Scientist/Algorithm Engineer (Top Talent Program),"Asia, New Zealand, Auckland, New Zealand, Wellington, Australia, Brisbane, Australia, Melbourne, Australia, Sydney, Taiwan, Taipei, Hong Kong, Japan, Tokyo, Switzerland, Zurich",https://jobs.lever.co/binance/80a64970-528f-4d90-aada-84284bd6f1f3,lever:binance,sqlite,80a64970-528f-4d90-aada-84284bd6f1f3,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",ml_research,ft,,1,0,0,85,0.3829,0.0165,0.4163,ai,"pos=0.383,neg=0.017,margin=0.416,watchlist"
keep,A,Binance,Quantitative Researcher - Option,"Asia, Taiwan, Taipei, South East Asia, UAE, Dubai, Eastern Europe, Hong Kong",https://jobs.lever.co/binance/a13367b2-8bd9-41e1-878f-478cd1539354,lever:binance,sqlite,a13367b2-8bd9-41e1-878f-478cd1539354,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.3512,0.0197,0.3815,ai,"pos=0.351,neg=0.020,margin=0.382,watchlist"
keep,A,WorldQuant,Quantitative Researcher,"台北市, 台灣",https://www.cake.me/companies/WorldQuant/jobs/quantitative-researcher-ecf516,cake,cake,quantitative-researcher-ecf516,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,90,0.3275,0,0.3775,ai,"pos=0.328,neg=0.000,margin=0.378,watchlist"
keep,A,WorldQuant,Quantitative Researcher,Taipei,https://job-boards.greenhouse.io/worldquant/jobs/4069484006,,greenhouse,4069484006,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.3275,0,0.3775,ai,"pos=0.328,neg=0.000,margin=0.378,watchlist"
keep,A,WorldQuant,"Quantitative Researcher, Quant Macro","台北市, 台灣",https://www.cake.me/companies/WorldQuant/jobs/quantitative-researcher-quant-macro,cake,cake,quantitative-researcher-quant-macro,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,90,0.3043,0,0.3543,ai,"pos=0.304,neg=0.000,margin=0.354,watchlist"
keep,A,WorldQuant,"Quantitative Researcher, Quant Macro",Taipei,https://job-boards.greenhouse.io/worldquant/jobs/4372598006,,greenhouse,4372598006,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.3043,0,0.3543,ai,"pos=0.304,neg=0.000,margin=0.354,watchlist"
keep,A,OpenNet 開網有限公司,Data Scientist,"台北市, 台灣",https://www.cake.me/companies/opennet-limited/jobs/data-scientist-44b,cake,cake,data-scientist-44b,Annual Salary TWD 910000~1800000,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,85,0.3687,0.0187,0.3499,ai,"pos=0.369,neg=0.019,margin=0.350"
keep,A,Binance,"Financial Data Engineer, AI/LLM","Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/82bccb78-add0-4428-a80b-59b9ac7cf65f,lever:binance,sqlite,82bccb78-add0-4428-a80b-59b9ac7cf65f,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",ml_research,ft,,1,0,0,85,0.2945,0,0.3445,ai,"pos=0.294,neg=0.000,margin=0.344,watchlist"
keep,A,Binance,"Financial Data Engineer, AI/LLM",Taipei,https://web3.career/financial-data-engineer-ai-llm-binance/154243,web3career,sqlite,154243,not stated,0,"market: ~NT$80,000-120,000/month for software engineers in Taipei",ml_research,ft,,1,0,0,85,0.2945,0,0.3445,ai,"pos=0.294,neg=0.000,margin=0.344,watchlist"
keep,A,國泰金控 Cathay Financial Holdings,"資料科學家 Data Scientist-數據科技(數數發中心, DDT)",臺北市,https://www.yourator.co/companies/Cathay-Financial-Holding/jobs/19822,yourator,sqlite,19822,面議（經常性薪資達4萬元）,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,85,0.3542,0.018,0.3362,ai,"pos=0.354,neg=0.018,margin=0.336"
keep,A,Binance,Quantitative Researcher (Fresh STEM PhD graduates are welcome),"Hong Kong, Taiwan, Taipei, Asia",https://jobs.lever.co/binance/92d1635d-0a98-4023-b854-b6c7ed07aa35,lever:binance,sqlite,92d1635d-0a98-4023-b854-b6c7ed07aa35,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.2816,0,0.3316,ai,"pos=0.282,neg=0.000,margin=0.332,watchlist"
keep,A,國泰金控 Cathay Financial Holdings,"資料科學分析師 Data Scientist - 人工智慧科技 (數數發中心, DDT)",臺北市,https://www.yourator.co/companies/Cathay-Financial-Holding/jobs/37434,yourator,sqlite,37434,面議（經常性薪資達4萬元）,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,85,0.3466,0.0167,0.3299,ai,"pos=0.347,neg=0.017,margin=0.330"
keep,A,Binance,Web3 Security Data Analyst,"Asia, Taiwan, Taipei, Hong Kong",https://jobs.lever.co/binance/f0749ca4-eecd-4edd-b46e-10b43c40eace,lever:binance,sqlite,f0749ca4-eecd-4edd-b46e-10b43c40eace,not stated,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,ft,,1,0,0,20,0.3407,0.062,0.3288,en,"pos=0.341,neg=0.062,margin=0.329,watchlist"
keep,A,Binance,Research Analyst — Equity Capital Markets,"Asia, Hong Kong, Taiwan, Taipei, Global",https://jobs.lever.co/binance/e8c3d439-e2a2-4abf-9d0c-789a66340821,lever:binance,sqlite,e8c3d439-e2a2-4abf-9d0c-789a66340821,not stated,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",analyst,ft,,1,0,0,20,0.3217,0.0506,0.3211,en,"pos=0.322,neg=0.051,margin=0.321,watchlist"
keep,A,安達國際人壽保險股份有限公司,【企業規劃處】資料科學家Data Scientist,"信義區, 台北市, 台灣",https://www.cake.me/companies/chubb/jobs/6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,cake,sqlite,6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,not stated,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,75,0.3094,0.0128,0.2966,ai,"pos=0.309,neg=0.013,margin=0.297"
keep,A,雲景科技股份有限公司,Data Analyst/Data Engineer,"板橋區, 新北市, 台灣",https://www.cake.me/companies/ce4/jobs/data-analyst-aa7,cake,sqlite,data-analyst-aa7,Annual Salary TWD 800000~1200000,0,"market: ~NT$60,000-90,000/month for analyst roles in Taipei",data_eng,ft,,0,0,0,85,0.3354,0.0533,0.2821,ai,"pos=0.335,neg=0.053,margin=0.282"
keep,A,MediaTek 聯發科技,Machine Learning - Architect/Researcher/Engineer,"新竹市, 台灣",https://www.cake.me/companies/mediatek/jobs/25dc0b6b-4c02-4896-8d24-33d09bda1dcb-machine-learning-architect-res-d24d7d6737ffe7eee013ac9ea1ec71,cake,cake,25dc0b6b-4c02-4896-8d24-33d09bda1dcb-machine-learning-architect-res-d24d7d6737ffe7eee013ac9ea1ec71,Monthly Salary TWD 0~0,1,"market: ~NT$122,000/month entry ML engineer (NT$1.47M/yr)",ml_research,ft,,1,0,0,75,0.2314,0,0.2814,ai,"pos=0.231,neg=0.000,margin=0.281,watchlist,junk_pay"
keep,A,國泰世紀產物保險股份有限公司,"【國泰集團】 AI資料科學家 Data&AI Scientist – (數數發中心, DDT)","大安區, 台北市, 台灣",https://www.cake.me/companies/cathayins/jobs/8fafa0,cake,cake,8fafa0,not stated,0,market: no benchmark for this role family,data_science,ft,,0,0,0,75,0.297,0.0172,0.2798,ai,"pos=0.297,neg=0.017,margin=0.280"
keep,A,國泰世紀產物保險股份有限公司,"【國泰集團】資料科學家 Data Scientist - 數據科技 - (數數發中心, DDT)","大安區, 台北市, 台灣",https://www.cake.me/companies/cathayins/jobs/7d3f72,cake,cake,7d3f72,Monthly Salary TWD 44000,0,"market: ~NT$100,000/month median Taipei (NT$79,000 at the 25th percentile)",data_science,ft,,0,0,0,85,0.2749,0.017,0.2579,ai,"pos=0.275,neg=0.017,margin=0.258"
keep,A,Binance,Quantitative Trading Strategy Algorithm Engineer,Taipei,https://web3.career/quantitative-trading-strategy-algorithm-engineer-binance/154192,web3career,sqlite,154192,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.2024,0,0.2524,ai,"pos=0.202,neg=0.000,margin=0.252,watchlist"
keep,A,Binance,Quantitative Trading Strategy Algorithm Engineer,"Hong Kong, Taiwan, Taipei, Australia, Sydney",https://jobs.lever.co/binance/4705b469-bdd0-4822-a272-de7b98a00280,lever:binance,sqlite,4705b469-bdd0-4822-a272-de7b98a00280,not stated,0,"market: ~NT$110,000/month entry (NT$1.33M/yr), higher with bonus",quant,ft,,1,0,0,85,0.2024,0,0.2524,ai,"pos=0.202,neg=0.000,margin=0.252,watchlist"
